date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,isRI
2020-03-20,-32.0,10.0,55.0,-47.0,-35.0,18.0,1
2020-03-21,-39.0,0.0,146.0,-43.0,-25.0,11.0,1
2020-03-22,-42.0,-16.0,62.0,-51.0,-28.0,11.0,1
2020-03-23,-42.0,-17.0,-22.0,-59.0,-40.0,18.0,1
2020-03-24,-40.0,-14.0,65.0,-55.0,-44.0,19.0,1
2020-03-25,-43.0,-19.0,-4.0,-59.0,-46.0,21.0,1
2020-03-26,-38.0,-11.0,139.0,-55.0,-45.0,19.0,1
2020-03-27,-39.0,-14.0,136.0,-54.0,-44.0,21.0,1
2020-03-28,-46.0,-16.0,99.0,-55.0,-35.0,14.0,1
2020-03-29,-55.0,-30.0,-50.0,-67.0,-37.0,14.0,1
2020-03-30,-45.0,-22.0,5.0,-62.0,-47.0,20.0,1
2020-03-31,-41.0,-19.0,64.0,-57.0,-49.0,21.0,1
2020-04-01,-41.0,-12.0,12.0,-58.0,-49.0,21.0,1
2020-04-02,-44.0,-14.0,-5.0,-62.0,-50.0,22.0,1
2020-04-03,-49.0,-16.0,-49.0,-64.0,-50.0,26.0,1
2020-04-04,-50.0,-16.0,22.0,-58.0,-38.0,15.0,1
2020-04-05,-50.0,-25.0,4.0,-59.0,-37.0,13.0,1
2020-04-06,-39.0,-17.0,79.0,-58.0,-50.0,19.0,1
2020-04-07,-40.0,-17.0,65.0,-60.0,-52.0,21.0,1
2020-04-08,-46.0,-19.0,-15.0,-64.0,-53.0,23.0,1
2020-04-09,-49.0,-22.0,-30.0,-68.0,-54.0,24.0,1
2020-04-10,-44.0,-10.0,-10.0,-63.0,-54.0,25.0,1
2020-04-11,-45.0,-4.0,45.0,-57.0,-40.0,15.0,1
2020-04-12,-63.0,-45.0,11.0,-67.0,-43.0,13.0,1
2020-04-13,-56.0,-39.0,-51.0,-75.0,-54.0,24.0,1
2020-04-14,-35.0,-13.0,63.0,-61.0,-51.0,20.0,1
2020-04-15,-36.0,-15.0,11.0,-64.0,-51.0,21.0,1
2020-04-16,-37.0,-14.0,19.0,-64.0,-51.0,22.0,1
2020-04-17,-39.0,-15.0,13.0,-64.0,-49.0,23.0,1
2020-04-18,-54.0,-26.0,-41.0,-68.0,-41.0,17.0,1
2020-04-19,-38.0,-22.0,53.0,-58.0,-35.0,11.0,1
2020-04-20,-37.0,-21.0,18.0,-66.0,-50.0,20.0,1
2020-04-21,-43.0,-24.0,-23.0,-68.0,-51.0,23.0,1
2020-04-22,-38.0,-16.0,-2.0,-65.0,-51.0,21.0,1
2020-04-23,-37.0,-16.0,28.0,-64.0,-50.0,21.0,1
2020-04-24,-45.0,-22.0,-38.0,-69.0,-50.0,26.0,1
2020-04-25,-38.0,-16.0,139.0,-51.0,-35.0,12.0,1
2020-04-26,-48.0,-28.0,-44.0,-67.0,-38.0,13.0,1
2020-04-27,-41.0,-24.0,-33.0,-69.0,-49.0,21.0,1
2020-04-28,-32.0,-14.0,35.0,-61.0,-49.0,15.0,1
2020-04-29,-31.0,-15.0,55.0,-59.0,-50.0,19.0,1
2020-04-30,-39.0,-15.0,-17.0,-62.0,-50.0,22.0,1
2020-05-01,-35.0,-10.0,23.0,-58.0,-48.0,23.0,1
2020-05-02,-33.0,-8.0,140.0,-41.0,-32.0,11.0,1
2020-02-15,7.0,3.0,39.0,5.0,0.0,-1.0,0
2020-02-16,3.0,-1.0,-9.0,11.0,-1.0,0.0,0
2020-02-17,6.0,2.0,37.0,8.0,-15.0,3.0,0
2020-02-18,-1.0,-1.0,-11.0,2.0,1.0,2.0,0
2020-02-19,1.0,0.0,-13.0,1.0,0.0,1.0,0
2020-02-20,-7.0,-5.0,-29.0,-1.0,-1.0,4.0,0
2020-02-21,2.0,-2.0,-7.0,5.0,-2.0,1.0,0
2020-02-22,5.0,1.0,27.0,7.0,3.0,-1.0,0
2020-02-23,5.0,1.0,17.0,12.0,3.0,-1.0,0
2020-02-24,-1.0,-2.0,-8.0,-1.0,3.0,1.0,0
2020-02-25,6.0,1.0,-1.0,3.0,2.0,1.0,0
2020-02-26,10.0,2.0,-7.0,8.0,2.0,-1.0,0
2020-02-27,13.0,5.0,9.0,13.0,2.0,-1.0,0
2020-02-28,12.0,5.0,11.0,15.0,1.0,-2.0,0
2020-02-29,15.0,8.0,39.0,15.0,3.0,-3.0,0
2020-03-01,16.0,8.0,25.0,25.0,3.0,-2.0,0
2020-03-02,10.0,6.0,20.0,8.0,4.0,-1.0,0
2020-03-03,10.0,8.0,3.0,4.0,2.0,0.0,0
2020-03-04,7.0,3.0,-11.0,5.0,1.0,1.0,0
2020-03-05,2.0,-2.0,-25.0,2.0,-1.0,3.0,0
2020-03-06,9.0,5.0,21.0,12.0,2.0,-2.0,0
2020-03-07,11.0,7.0,53.0,18.0,3.0,-2.0,0
2020-03-08,12.0,7.0,38.0,24.0,2.0,-1.0,0
2020-03-09,9.0,8.0,53.0,7.0,2.0,-1.0,0
2020-03-10,9.0,9.0,34.0,8.0,1.0,0.0,0
2020-03-11,10.0,7.0,43.0,10.0,1.0,-1.0,0
2020-03-12,11.0,15.0,43.0,11.0,0.0,-1.0,0
2020-03-13,8.0,22.0,41.0,10.0,-2.0,-1.0,0
2020-03-14,4.0,18.0,64.0,10.0,1.0,0.0,0
2020-03-15,2.0,23.0,15.0,16.0,-3.0,1.0,0
2020-03-16,-1.0,24.0,13.0,-1.0,-10.0,4.0,0
2020-03-17,-8.0,17.0,6.0,-2.0,-15.0,7.0,0
2020-03-18,-19.0,11.0,10.0,-4.0,-21.0,9.0,0
2020-03-19,-22.0,10.0,32.0,-9.0,-23.0,10.0,0
2020-03-20,-25.0,10.0,31.0,-13.0,-26.0,10.0,0
2020-03-21,-32.0,4.0,39.0,-16.0,-17.0,7.0,0
2020-03-22,-39.0,-9.0,-22.0,-23.0,-28.0,9.0,0
2020-03-23,-34.0,-7.0,-21.0,-25.0,-30.0,13.0,0
2020-03-24,-36.0,-9.0,-28.0,-23.0,-33.0,16.0,0
2020-03-25,-30.0,-5.0,-2.0,-21.0,-34.0,14.0,0
2020-03-26,-31.0,-6.0,-5.0,-24.0,-35.0,15.0,0
2020-03-27,-32.0,-6.0,6.0,-27.0,-35.0,14.0,0
2020-03-28,-35.0,-4.0,12.0,-32.0,-25.0,9.0,0
2020-03-29,-38.0,-11.0,-4.0,-34.0,-34.0,9.0,0
2020-03-30,-30.0,-8.0,-1.0,-30.0,-36.0,13.0,0
2020-03-31,-32.0,-6.0,-30.0,-27.0,-39.0,16.0,0
2020-04-01,-30.0,-3.0,-26.0,-26.0,-40.0,15.0,0
2020-04-02,-33.0,-4.0,-20.0,-29.0,-41.0,16.0,0
2020-04-03,-32.0,-1.0,-18.0,-33.0,-41.0,15.0,0
2020-04-04,-40.0,-5.0,-22.0,-39.0,-31.0,11.0,0
2020-04-05,-42.0,-11.0,-24.0,-41.0,-38.0,10.0,0
2020-04-06,-33.0,-5.0,-11.0,-33.0,-41.0,15.0,0
2020-04-07,-36.0,-3.0,-21.0,-31.0,-43.0,17.0,0
2020-04-08,-41.0,-12.0,-26.0,-30.0,-45.0,17.0,0
2020-04-09,-38.0,-8.0,-22.0,-32.0,-45.0,18.0,0
2020-04-10,-37.0,-5.0,-26.0,-40.0,-52.0,19.0,0
2020-04-11,-41.0,-2.0,-24.0,-45.0,-34.0,11.0,0
2020-04-12,-64.0,-39.0,-56.0,-52.0,-46.0,12.0,0
2020-04-13,-36.0,-15.0,-23.0,-37.0,-45.0,16.0,0
2020-04-14,-29.0,-6.0,-11.0,-27.0,-41.0,15.0,0
2020-04-15,-25.0,-6.0,-32.0,-28.0,-42.0,16.0,0
2020-04-16,-26.0,-5.0,-19.0,-27.0,-41.0,16.0,0
2020-04-17,-30.0,-7.0,-16.0,-30.0,-41.0,15.0,0
2020-04-18,-34.0,-7.0,-12.0,-33.0,-29.0,10.0,0
2020-04-19,-41.0,-16.0,-48.0,-40.0,-37.0,11.0,0
2020-04-20,-30.0,-11.0,-25.0,-33.0,-40.0,16.0,0
2020-04-21,-25.0,-4.0,-6.0,-23.0,-40.0,15.0,0
2020-04-22,-25.0,-5.0,-11.0,-22.0,-41.0,15.0,0
2020-04-23,-34.0,-12.0,-46.0,-31.0,-42.0,19.0,0
2020-04-24,-29.0,-5.0,-13.0,-28.0,-40.0,15.0,0
2020-04-25,-32.0,-5.0,-2.0,-29.0,-28.0,9.0,0
2020-04-26,-30.0,-7.0,-7.0,-30.0,-34.0,8.0,0
2020-04-27,-20.0,-3.0,0.0,-24.0,-37.0,13.0,0
2020-04-28,-19.0,1.0,0.0,-18.0,-39.0,9.0,0
2020-04-29,-21.0,-2.0,-17.0,-19.0,-40.0,14.0,0
2020-04-30,-21.0,-1.0,-24.0,-23.0,-39.0,16.0,0
2020-05-01,-19.0,4.0,7.0,-19.0,-38.0,13.0,0
2020-05-02,-23.0,4.0,35.0,-19.0,-25.0,7.0,0
2020-02-15,7.0,6.0,4.0,3.0,-1.0,0.0,0
2020-02-16,15.0,11.0,28.0,1.0,1.0,-2.0,0
2020-02-17,3.0,0.0,-7.0,4.0,-23.0,6.0,0
2020-02-18,-5.0,1.0,-2.0,0.0,-1.0,1.0,0
2020-02-19,-5.0,-1.0,-4.0,1.0,1.0,1.0,0
2020-02-20,1.0,3.0,7.0,6.0,1.0,0.0,0
2020-02-21,4.0,6.0,22.0,4.0,5.0,-1.0,0
2020-02-22,7.0,9.0,34.0,3.0,2.0,-1.0,0
2020-02-23,13.0,17.0,46.0,6.0,5.0,-2.0,0
2020-02-24,-5.0,6.0,-4.0,-1.0,4.0,1.0,0
2020-02-25,-9.0,-4.0,-14.0,-5.0,-6.0,4.0,0
2020-02-26,6.0,10.0,3.0,6.0,2.0,-1.0,0
2020-02-27,7.0,8.0,6.0,8.0,0.0,-1.0,0
2020-02-28,12.0,13.0,13.0,9.0,2.0,-1.0,0
2020-02-29,14.0,18.0,25.0,10.0,1.0,-2.0,0
2020-03-01,19.0,21.0,16.0,11.0,5.0,-2.0,0
2020-03-02,6.0,11.0,12.0,8.0,5.0,-1.0,0
2020-03-03,8.0,11.0,18.0,9.0,2.0,-1.0,0
2020-03-04,8.0,10.0,31.0,11.0,2.0,-1.0,0
2020-03-05,5.0,5.0,15.0,10.0,2.0,0.0,0
2020-03-06,10.0,11.0,36.0,13.0,5.0,-1.0,0
2020-03-07,13.0,15.0,68.0,15.0,2.0,-2.0,0
2020-03-08,18.0,18.0,83.0,10.0,2.0,-2.0,0
2020-03-09,6.0,9.0,24.0,6.0,2.0,0.0,0
2020-03-10,9.0,20.0,22.0,10.0,0.0,-1.0,0
2020-03-11,7.0,25.0,50.0,10.0,0.0,-1.0,0
2020-03-12,3.0,25.0,14.0,8.0,-3.0,1.0,0
2020-03-13,1.0,36.0,12.0,4.0,-1.0,3.0,0
2020-03-14,-21.0,7.0,-41.0,-16.0,-6.0,8.0,0
2020-03-15,-8.0,12.0,1.0,-4.0,-6.0,4.0,0
2020-03-16,-7.0,21.0,2.0,-5.0,-15.0,7.0,0
2020-03-17,-8.0,22.0,32.0,1.0,-19.0,8.0,0
2020-03-18,-14.0,18.0,22.0,0.0,-21.0,9.0,0
2020-03-19,-29.0,4.0,-22.0,-21.0,-25.0,14.0,0
2020-03-20,-26.0,8.0,-8.0,-16.0,-23.0,15.0,0
2020-03-21,-33.0,7.0,0.0,-19.0,-13.0,10.0,0
2020-03-22,-31.0,2.0,35.0,-23.0,-18.0,7.0,0
2020-03-23,-23.0,6.0,47.0,-17.0,-23.0,11.0,0
2020-03-24,-28.0,4.0,49.0,-12.0,-27.0,13.0,0
2020-03-25,-35.0,-3.0,-11.0,-23.0,-30.0,16.0,0
2020-03-26,-37.0,-4.0,12.0,-20.0,-31.0,16.0,0
2020-03-27,-36.0,-1.0,17.0,-24.0,-29.0,18.0,0
2020-03-28,-49.0,-11.0,-17.0,-31.0,-22.0,15.0,0
2020-03-29,-35.0,-3.0,126.0,-31.0,-25.0,8.0,0
2020-03-30,-31.0,-2.0,90.0,-22.0,-30.0,13.0,0
2020-03-31,-32.0,-2.0,58.0,-17.0,-33.0,15.0,0
2020-04-01,-32.0,4.0,51.0,-20.0,-34.0,15.0,0
2020-04-02,-50.0,-18.0,-27.0,-34.0,-39.0,21.0,0
2020-04-03,-41.0,-5.0,-15.0,-32.0,-35.0,22.0,0
2020-04-04,-45.0,-2.0,-4.0,-31.0,-27.0,14.0,0
2020-04-05,-38.0,-3.0,81.0,-36.0,-29.0,9.0,0
2020-04-06,-32.0,-2.0,91.0,-23.0,-33.0,14.0,0
2020-04-07,-31.0,2.0,123.0,-17.0,-36.0,14.0,0
2020-04-08,-37.0,-6.0,25.0,-23.0,-37.0,17.0,0
2020-04-09,-38.0,-5.0,18.0,-24.0,-38.0,18.0,0
2020-04-10,-33.0,9.0,67.0,-26.0,-42.0,19.0,0
2020-04-11,-47.0,1.0,-16.0,-42.0,-31.0,15.0,0
2020-04-12,-73.0,-50.0,-40.0,-56.0,-44.0,13.0,0
2020-04-13,-41.0,-14.0,-18.0,-30.0,-39.0,18.0,0
2020-04-14,-40.0,-10.0,-1.0,-23.0,-37.0,18.0,0
2020-04-15,-32.0,-3.0,5.0,-22.0,-37.0,17.0,0
2020-04-16,-33.0,-4.0,20.0,-21.0,-37.0,18.0,0
2020-04-17,-32.0,-4.0,52.0,-22.0,-35.0,19.0,0
2020-04-18,-37.0,-1.0,65.0,-25.0,-26.0,11.0,0
2020-04-19,-34.0,-7.0,65.0,-34.0,-28.0,9.0,0
2020-04-20,-28.0,-4.0,54.0,-20.0,-35.0,15.0,0
2020-04-21,-27.0,2.0,128.0,-11.0,-38.0,14.0,0
2020-04-22,-25.0,1.0,123.0,-12.0,-38.0,14.0,0
2020-04-23,-29.0,-1.0,73.0,-20.0,-38.0,16.0,0
2020-04-24,-29.0,2.0,72.0,-18.0,-35.0,17.0,0
2020-04-25,-35.0,1.0,57.0,-24.0,-25.0,11.0,0
2020-04-26,-20.0,9.0,206.0,-22.0,-25.0,5.0,0
2020-04-27,-19.0,4.0,127.0,-16.0,-34.0,12.0,0
2020-04-28,-24.0,4.0,37.0,-11.0,-36.0,9.0,0
2020-04-29,-20.0,6.0,96.0,-8.0,-36.0,14.0,0
2020-04-30,-17.0,8.0,151.0,-4.0,-36.0,13.0,0
2020-05-01,-17.0,13.0,153.0,-5.0,-34.0,13.0,0
2020-05-02,-24.0,11.0,115.0,-7.0,-21.0,7.0,0
2020-02-15,7.0,4.0,54.0,4.0,3.0,-1.0,0
2020-02-16,6.0,1.0,29.0,3.0,1.0,-1.0,0
2020-02-17,6.0,-2.0,46.0,4.0,-15.0,4.0,0
2020-02-18,-3.0,-3.0,-11.0,-1.0,1.0,1.0,0
2020-02-19,3.0,3.0,13.0,4.0,3.0,-1.0,0
2020-02-20,-5.0,-3.0,-18.0,-1.0,0.0,2.0,0
2020-02-21,0.0,-2.0,7.0,3.0,0.0,0.0,0
2020-02-22,6.0,4.0,61.0,5.0,5.0,-2.0,0
2020-02-23,3.0,1.0,7.0,2.0,1.0,0.0,0
2020-02-24,-2.0,-4.0,-19.0,0.0,2.0,2.0,0
2020-02-25,8.0,3.0,27.0,4.0,3.0,-1.0,0
2020-02-26,10.0,5.0,0.0,5.0,3.0,-1.0,0
2020-02-27,11.0,5.0,13.0,8.0,2.0,-1.0,0
2020-02-28,9.0,4.0,12.0,9.0,1.0,-1.0,0
2020-02-29,16.0,9.0,60.0,16.0,5.0,-3.0,0
2020-03-01,16.0,11.0,59.0,13.0,3.0,-2.0,0
2020-03-02,8.0,4.0,-5.0,3.0,2.0,1.0,0
2020-03-03,17.0,12.0,38.0,4.0,-8.0,0.0,0
2020-03-04,12.0,11.0,36.0,5.0,0.0,-1.0,0
2020-03-05,11.0,10.0,33.0,7.0,1.0,-2.0,0
2020-03-06,5.0,4.0,25.0,6.0,0.0,-1.0,0
2020-03-07,12.0,10.0,88.0,15.0,6.0,-3.0,0
2020-03-08,13.0,11.0,81.0,13.0,2.0,-2.0,0
2020-03-09,8.0,7.0,45.0,5.0,0.0,0.0,0
2020-03-10,8.0,8.0,26.0,3.0,-1.0,1.0,0
2020-03-11,8.0,11.0,43.0,3.0,0.0,0.0,0
2020-03-12,7.0,24.0,30.0,1.0,-2.0,0.0,0
2020-03-13,2.0,23.0,29.0,0.0,-6.0,2.0,0
2020-03-14,-4.0,19.0,27.0,1.0,1.0,2.0,0
2020-03-15,-8.0,13.0,-2.0,-5.0,-7.0,3.0,0
2020-03-16,-4.0,20.0,10.0,-7.0,-15.0,6.0,0
2020-03-17,-10.0,17.0,8.0,-9.0,-19.0,8.0,0
2020-03-18,-15.0,14.0,21.0,-13.0,-22.0,9.0,0
2020-03-19,-17.0,14.0,38.0,-16.0,-24.0,9.0,0
2020-03-20,-27.0,9.0,-18.0,-22.0,-27.0,13.0,0
2020-03-21,-33.0,9.0,11.0,-16.0,-16.0,8.0,0
2020-03-22,-37.0,0.0,1.0,-30.0,-28.0,8.0,0
2020-03-23,-32.0,-2.0,-16.0,-27.0,-34.0,15.0,0
2020-03-24,-39.0,-10.0,-29.0,-29.0,-38.0,17.0,0
2020-03-25,-33.0,-6.0,34.0,-26.0,-38.0,15.0,0
2020-03-26,-31.0,-6.0,57.0,-27.0,-39.0,14.0,0
2020-03-27,-34.0,-9.0,40.0,-30.0,-39.0,16.0,0
2020-03-28,-38.0,-7.0,48.0,-27.0,-26.0,9.0,0
2020-03-29,-35.0,-9.0,35.0,-35.0,-34.0,8.0,0
2020-03-30,-31.0,-10.0,10.0,-32.0,-39.0,15.0,0
2020-03-31,-36.0,-11.0,-30.0,-32.0,-42.0,18.0,0
2020-04-01,-31.0,-1.0,7.0,-28.0,-42.0,16.0,0
2020-04-02,-33.0,0.0,11.0,-31.0,-42.0,16.0,0
2020-04-03,-37.0,-2.0,1.0,-35.0,-44.0,18.0,0
2020-04-04,-45.0,-6.0,6.0,-33.0,-31.0,11.0,0
2020-04-05,-43.0,-9.0,2.0,-42.0,-38.0,10.0,0
2020-04-06,-35.0,-9.0,3.0,-35.0,-43.0,16.0,0
2020-04-07,-36.0,-7.0,5.0,-33.0,-45.0,17.0,0
2020-04-08,-35.0,-5.0,8.0,-32.0,-45.0,17.0,0
2020-04-09,-33.0,-4.0,0.0,-35.0,-46.0,17.0,0
2020-04-10,-36.0,-5.0,-5.0,-39.0,-53.0,20.0,0
2020-04-11,-40.0,2.0,11.0,-36.0,-33.0,10.0,0
2020-04-12,-65.0,-43.0,-61.0,-53.0,-47.0,13.0,0
2020-04-13,-33.0,-11.0,-21.0,-35.0,-44.0,17.0,0
2020-04-14,-31.0,-8.0,-8.0,-30.0,-43.0,16.0,0
2020-04-15,-21.0,0.0,5.0,-27.0,-42.0,15.0,0
2020-04-16,-25.0,-3.0,1.0,-31.0,-42.0,15.0,0
2020-04-17,-30.0,-8.0,6.0,-33.0,-42.0,16.0,0
2020-04-18,-33.0,-4.0,2.0,-28.0,-27.0,9.0,0
2020-04-19,-38.0,-13.0,-31.0,-44.0,-36.0,10.0,0
2020-04-20,-25.0,-7.0,3.0,-30.0,-40.0,15.0,0
2020-04-21,-24.0,-4.0,18.0,-26.0,-41.0,15.0,0
2020-04-22,-26.0,-5.0,10.0,-29.0,-41.0,15.0,0
2020-04-23,-32.0,-9.0,-30.0,-35.0,-42.0,18.0,0
2020-04-24,-30.0,-8.0,5.0,-31.0,-41.0,16.0,0
2020-04-25,-36.0,-7.0,-24.0,-31.0,-28.0,10.0,0
2020-04-26,-34.0,-10.0,-33.0,-35.0,-35.0,9.0,0
2020-04-27,-18.0,-4.0,18.0,-27.0,-38.0,14.0,0
2020-04-28,-18.0,-1.0,28.0,-23.0,-39.0,8.0,0
2020-04-29,-20.0,-2.0,-10.0,-26.0,-40.0,15.0,0
2020-04-30,-18.0,2.0,0.0,-25.0,-39.0,14.0,0
2020-05-01,-17.0,3.0,33.0,-22.0,-38.0,13.0,0
2020-05-02,-20.0,7.0,80.0,-13.0,-22.0,5.0,0
2020-02-15,3.0,3.0,12.0,3.0,1.0,-1.0,0
2020-02-16,8.0,3.0,20.0,4.0,1.0,-1.0,0
2020-02-17,6.0,2.0,21.0,2.0,-18.0,4.0,0
2020-02-18,-1.0,-1.0,-4.0,3.0,1.0,0.0,0
2020-02-19,-2.0,0.0,-12.0,0.0,3.0,1.0,0
2020-02-20,-1.0,-2.0,-13.0,-1.0,1.0,1.0,0
2020-02-21,2.0,0.0,-2.0,2.0,3.0,-1.0,0
2020-02-22,3.0,1.0,13.0,3.0,4.0,-1.0,0
2020-02-23,4.0,1.0,-11.0,3.0,1.0,0.0,0
2020-02-24,2.0,1.0,1.0,2.0,3.0,0.0,0
2020-02-25,6.0,2.0,12.0,3.0,3.0,-1.0,0
2020-02-26,10.0,6.0,0.0,5.0,4.0,-1.0,0
2020-02-27,11.0,6.0,25.0,7.0,2.0,-2.0,0
2020-02-28,10.0,8.0,18.0,7.0,1.0,-2.0,0
2020-02-29,10.0,8.0,33.0,9.0,3.0,-3.0,0
2020-03-01,14.0,9.0,6.0,7.0,2.0,-2.0,0
2020-03-02,8.0,7.0,8.0,4.0,4.0,-1.0,0
2020-03-03,12.0,10.0,17.0,3.0,3.0,-2.0,0
2020-03-04,6.0,5.0,-10.0,0.0,2.0,1.0,0
2020-03-05,11.0,8.0,34.0,5.0,3.0,-2.0,0
2020-03-06,6.0,7.0,21.0,6.0,3.0,-2.0,0
2020-03-07,5.0,7.0,21.0,11.0,3.0,-2.0,0
2020-03-08,9.0,4.0,11.0,6.0,0.0,-1.0,0
2020-03-09,6.0,5.0,7.0,1.0,-9.0,2.0,0
2020-03-10,10.0,6.0,39.0,3.0,-10.0,1.0,0
2020-03-11,12.0,14.0,49.0,4.0,-9.0,1.0,0
2020-03-12,11.0,26.0,48.0,1.0,-11.0,1.0,0
2020-03-13,1.0,31.0,4.0,-5.0,-15.0,4.0,0
2020-03-14,-8.0,14.0,-3.0,-2.0,-3.0,2.0,0
2020-03-15,-9.0,7.0,-17.0,-7.0,-7.0,3.0,0
2020-03-16,-4.0,17.0,-2.0,-13.0,-22.0,7.0,0
2020-03-17,-12.0,15.0,2.0,-16.0,-26.0,10.0,0
2020-03-18,-16.0,14.0,11.0,-19.0,-29.0,12.0,0
2020-03-19,-22.0,12.0,10.0,-25.0,-32.0,13.0,0
2020-03-20,-30.0,9.0,-33.0,-30.0,-34.0,17.0,0
2020-03-21,-40.0,-3.0,-45.0,-32.0,-22.0,13.0,0
2020-03-22,-41.0,-10.0,-41.0,-37.0,-29.0,11.0,0
2020-03-23,-31.0,-4.0,-14.0,-34.0,-36.0,15.0,0
2020-03-24,-30.0,-1.0,-3.0,-32.0,-40.0,17.0,0
2020-03-25,-39.0,-13.0,-6.0,-37.0,-44.0,20.0,0
2020-03-26,-38.0,-14.0,-2.0,-39.0,-45.0,20.0,0
2020-03-27,-41.0,-15.0,-19.0,-42.0,-45.0,21.0,0
2020-03-28,-47.0,-19.0,-35.0,-43.0,-32.0,15.0,0
2020-03-29,-45.0,-23.0,-27.0,-47.0,-36.0,13.0,0
2020-03-30,-41.0,-21.0,-39.0,-45.0,-46.0,20.0,0
2020-03-31,-35.0,-13.0,-13.0,-39.0,-47.0,20.0,0
2020-04-01,-33.0,-8.0,-6.0,-38.0,-47.0,20.0,0
2020-04-02,-39.0,-14.0,-22.0,-43.0,-48.0,21.0,0
2020-04-03,-41.0,-13.0,-44.0,-47.0,-48.0,23.0,0
2020-04-04,-52.0,-23.0,-69.0,-52.0,-37.0,18.0,0
2020-04-05,-48.0,-23.0,-47.0,-53.0,-39.0,14.0,0
2020-04-06,-41.0,-19.0,-33.0,-46.0,-47.0,20.0,0
2020-04-07,-38.0,-16.0,-17.0,-42.0,-49.0,21.0,0
2020-04-08,-38.0,-15.0,-14.0,-42.0,-48.0,21.0,0
2020-04-09,-39.0,-15.0,-21.0,-44.0,-50.0,21.0,0
2020-04-10,-39.0,-13.0,-29.0,-48.0,-56.0,24.0,0
2020-04-11,-45.0,-14.0,-54.0,-49.0,-38.0,16.0,0
2020-04-12,-57.0,-38.0,-53.0,-53.0,-43.0,13.0,0
2020-04-13,-38.0,-18.0,-29.0,-45.0,-47.0,20.0,0
2020-04-14,-36.0,-17.0,-26.0,-42.0,-47.0,21.0,0
2020-04-15,-29.0,-9.0,-13.0,-39.0,-46.0,20.0,0
2020-04-16,-32.0,-12.0,-4.0,-41.0,-47.0,20.0,0
2020-04-17,-37.0,-16.0,-33.0,-43.0,-46.0,22.0,0
2020-04-18,-41.0,-17.0,-43.0,-42.0,-31.0,14.0,0
2020-04-19,-42.0,-22.0,-44.0,-49.0,-36.0,13.0,0
2020-04-20,-33.0,-16.0,-15.0,-42.0,-45.0,18.0,0
2020-04-21,-32.0,-14.0,-9.0,-40.0,-47.0,19.0,0
2020-04-22,-34.0,-13.0,-20.0,-41.0,-46.0,20.0,0
2020-04-23,-31.0,-11.0,6.0,-39.0,-46.0,19.0,0
2020-04-24,-33.0,-11.0,-10.0,-40.0,-45.0,20.0,0
2020-04-25,-37.0,-11.0,-14.0,-37.0,-30.0,12.0,0
2020-04-26,-35.0,-15.0,-15.0,-43.0,-34.0,10.0,0
2020-04-27,-29.0,-13.0,-11.0,-40.0,-44.0,18.0,0
2020-04-28,-30.0,-12.0,-14.0,-38.0,-46.0,13.0,0
2020-04-29,-27.0,-7.0,-3.0,-37.0,-45.0,19.0,0
2020-04-30,-25.0,-6.0,13.0,-35.0,-45.0,18.0,0
2020-05-01,-26.0,-4.0,-1.0,-35.0,-43.0,17.0,0
2020-05-02,-30.0,-5.0,-3.0,-32.0,-26.0,10.0,0
2020-02-15,2.0,3.0,25.0,0.0,0.0,0.0,0
2020-02-16,5.0,3.0,-3.0,-8.0,-3.0,0.0,0
2020-02-17,18.0,8.0,41.0,-7.0,-39.0,7.0,0
2020-02-18,1.0,5.0,20.0,2.0,2.0,0.0,0
2020-02-19,3.0,6.0,14.0,1.0,2.0,0.0,0
2020-02-20,4.0,6.0,17.0,4.0,2.0,0.0,0
2020-02-21,4.0,9.0,25.0,4.0,6.0,-1.0,0
2020-02-22,3.0,7.0,22.0,4.0,3.0,0.0,0
2020-02-23,11.0,13.0,42.0,7.0,2.0,-1.0,0
2020-02-24,5.0,8.0,7.0,5.0,3.0,0.0,0
2020-02-25,7.0,9.0,22.0,3.0,3.0,-1.0,0
2020-02-26,10.0,10.0,26.0,6.0,2.0,-1.0,0
2020-02-27,10.0,12.0,37.0,8.0,2.0,-1.0,0
2020-02-28,8.0,14.0,48.0,10.0,5.0,-2.0,0
2020-02-29,5.0,12.0,36.0,9.0,4.0,-2.0,0
2020-03-01,2.0,8.0,-17.0,5.0,-1.0,1.0,0
2020-03-02,10.0,16.0,11.0,5.0,3.0,-1.0,0
2020-03-03,10.0,16.0,35.0,2.0,0.0,0.0,0
2020-03-04,9.0,16.0,50.0,6.0,2.0,-1.0,0
2020-03-05,10.0,16.0,65.0,5.0,2.0,-1.0,0
2020-03-06,7.0,15.0,61.0,4.0,5.0,-1.0,0
2020-03-07,5.0,13.0,47.0,7.0,3.0,-1.0,0
2020-03-08,11.0,15.0,20.0,5.0,1.0,-1.0,0
2020-03-09,8.0,14.0,37.0,2.0,1.0,0.0,0
2020-03-10,8.0,14.0,77.0,-2.0,1.0,-1.0,0
2020-03-11,8.0,19.0,52.0,0.0,1.0,-1.0,0
2020-03-12,10.0,47.0,65.0,-2.0,-1.0,0.0,0
2020-03-13,-2.0,44.0,12.0,-9.0,-4.0,3.0,0
